,category,brand_name,name,price,rating,num_review,score,similarity_score,word,dfidf
139,Lipstick,NARS,Lipstick,$28.00,4.437,6015.0,1518.75,0.47659799999999997,lip,0.21509691070878742
140,Lipstick,NARS,Velvet Matte Lip Pencil,$27.00,4.4782,4282.0,1085.0,0.646173,pencil,0.5039028725862151
141,Lipstick,NARS,Velvet Matte Lip Pencil,$27.00,4.4782,4282.0,1085.0,0.646173,lip,0.5385941400046336
142,Lipstick,NARS,Velvet Matte Lip Pencil,$27.00,4.4782,4282.0,1085.0,0.646173,nars,0.16725098454933124
143,Lipstick,NARS,Velvet Matte Lip Pencil,$27.00,4.4782,4282.0,1085.0,0.646173,lipstick,0.3125561312897357
144,Lipstick,NARS,Velvet Matte Lip Pencil,$27.00,4.4782,4282.0,1085.0,0.646173,lips,0.43269908629647735
145,Lipstick,Bite Beauty,Amuse Bouche Lipstick,$26.00,4.6529,4176.0,1058.0,0.48803599999999997,lipsticks,0.3501544246094286
146,Lipstick,Bite Beauty,Amuse Bouche Lipstick,$26.00,4.6529,4176.0,1058.0,0.48803599999999997,lipstick,0.7033641189105587
147,Lipstick,Bite Beauty,Amuse Bouche Lipstick,$26.00,4.6529,4176.0,1058.0,0.48803599999999997,lips,0.34379261847919446
148,Lipstick,Bite Beauty,Amuse Bouche Lipstick,$26.00,4.6529,4176.0,1058.0,0.48803599999999997,bite,0.29579396699935284
149,Lipstick,Bite Beauty,Amuse Bouche Lipstick,$26.00,4.6529,4176.0,1058.0,0.48803599999999997,lip,0.17293160369430405
150,Lotions & Oils,philosophy,Amazing Grace Firming Body Emulsion,$37.0,4.621,1266.0,336.0,0.509534,lotions,0.13304820155752922
151,Lotions & Oils,philosophy,Amazing Grace Firming Body Emulsion,$37.0,4.621,1266.0,336.0,0.509534,perfume,0.29707036358469946
152,Lotions & Oils,philosophy,Amazing Grace Firming Body Emulsion,$37.0,4.621,1266.0,336.0,0.509534,philosophy,0.24126641743410554
153,Lotions & Oils,philosophy,Amazing Grace Firming Body Emulsion,$37.0,4.621,1266.0,336.0,0.509534,firming,0.5266246696233834
154,Lotions & Oils,philosophy,Amazing Grace Firming Body Emulsion,$37.0,4.621,1266.0,336.0,0.509534,grace,0.641506542549459
155,Lotions & Oils,Viktor & Rolf,Flowerbomb Precious Oil,$75.00,4.7357,454.0,152.0,0.5876520000000001,flower,0.15602567339622528
156,Lotions & Oils,Viktor & Rolf,Flowerbomb Precious Oil,$75.00,4.7357,454.0,152.0,0.5876520000000001,perfume,0.8697098226893258
157,Lotions & Oils,Viktor & Rolf,Flowerbomb Precious Oil,$75.00,4.7357,454.0,152.0,0.5876520000000001,perfumes,0.1287215248331579
158,Lotions & Oils,Viktor & Rolf,Flowerbomb Precious Oil,$75.00,4.7357,454.0,152.0,0.5876520000000001,floral,0.25935888258718315
159,Lotions & Oils,Viktor & Rolf,Flowerbomb Precious Oil,$75.00,4.7357,454.0,152.0,0.5876520000000001,sweet,0.12925356337983226
160,Lotions & Oils,philosophy,Pure Grace Perfumed Body Lotion,$37.0,4.5159,347.0,106.25,0.530251,perfume,0.1744672642298316
161,Lotions & Oils,philosophy,Pure Grace Perfumed Body Lotion,$37.0,4.5159,347.0,106.25,0.530251,philosophy,0.2782161934717786
162,Lotions & Oils,philosophy,Pure Grace Perfumed Body Lotion,$37.0,4.5159,347.0,106.25,0.530251,grace,0.7846943899099762
163,Lotions & Oils,philosophy,Pure Grace Perfumed Body Lotion,$37.0,4.5159,347.0,106.25,0.530251,pure,0.3656565065071585
164,Lotions & Oils,philosophy,Pure Grace Perfumed Body Lotion,$37.0,4.5159,347.0,106.25,0.530251,lotions,0.12966906413457596
165,Lotions & Oils,philosophy,Unconditional Love Firming Body Emulsion,$37.00,4.6169,248.0,81.5,0.605034,sweet,0.24646322409941632
166,Lotions & Oils,philosophy,Unconditional Love Firming Body Emulsion,$37.00,4.6169,248.0,81.5,0.605034,perfume,0.2063861707112226
167,Lotions & Oils,philosophy,Unconditional Love Firming Body Emulsion,$37.00,4.6169,248.0,81.5,0.605034,philosophy,0.4539531561504087
168,Lotions & Oils,philosophy,Unconditional Love Firming Body Emulsion,$37.00,4.6169,248.0,81.5,0.605034,firming,0.6515744251266853
169,Lotions & Oils,philosophy,Unconditional Love Firming Body Emulsion,$37.00,4.6169,248.0,81.5,0.605034,grace,0.2424907968833521
170,Lotions & Oils,HERMÈS,Eau des Merveilles  Eau des Merveilles Perfumed  Cream,$132.00,2.3333,3.0,67.25,0.28286500000000003,layering,0.35212693675167395
171,Lotions & Oils,HERMÈS,Eau des Merveilles  Eau des Merveilles Perfumed  Cream,$132.00,2.3333,3.0,67.25,0.28286500000000003,expense,0.5294758364782007
172,Lotions & Oils,HERMÈS,Eau des Merveilles  Eau des Merveilles Perfumed  Cream,$132.00,2.3333,3.0,67.25,0.28286500000000003,scents,0.3590819152630425
173,Lotions & Oils,HERMÈS,Eau des Merveilles  Eau des Merveilles Perfumed  Cream,$132.00,2.3333,3.0,67.25,0.28286500000000003,faint,0.3504295952625432
174,Lotions & Oils,HERMÈS,Eau des Merveilles  Eau des Merveilles Perfumed  Cream,$132.00,2.3333,3.0,67.25,0.28286500000000003,unscented,0.4849843114823181
175,Hair Oil,Josie Maran,100 percent Pure Argan Oil,$16.0,4.518,6659.0,1673.75,0.548449,josie,0.2800041928500464
176,Hair Oil,Josie Maran,100 percent Pure Argan Oil,$16.0,4.518,6659.0,1673.75,0.548449,drops,0.4691472885671971
177,Hair Oil,Josie Maran,100 percent Pure Argan Oil,$16.0,4.518,6659.0,1673.75,0.548449,cuticles,0.23307789054733238
178,Hair Oil,Josie Maran,100 percent Pure Argan Oil,$16.0,4.518,6659.0,1673.75,0.548449,argan,0.5541904852587284
179,Hair Oil,Josie Maran,100 percent Pure Argan Oil,$16.0,4.518,6659.0,1673.75,0.548449,maran,0.22049245902721815
180,Hair Oil,Bumble and bumble,Hairdresser’s Invisible Oil,$22.0,4.5,1335.0,345.75,0.523195,wavy,0.19213920613609778
181,Hair Oil,Bumble and bumble,Hairdresser’s Invisible Oil,$22.0,4.5,1335.0,345.75,0.523195,frizz,0.49737669423839104
182,Hair Oil,Bumble and bumble,Hairdresser’s Invisible Oil,$22.0,4.5,1335.0,345.75,0.523195,frizzy,0.3759095416801378
183,Hair Oil,Bumble and bumble,Hairdresser’s Invisible Oil,$22.0,4.5,1335.0,345.75,0.523195,curly,0.2808599991921255
184,Hair Oil,Bumble and bumble,Hairdresser’s Invisible Oil,$22.0,4.5,1335.0,345.75,0.523195,bumble,0.3965624091021766
185,Hair Oil,Josie Maran,100 percent Pure Argan Oil Light,$16.0,4.3986,1280.0,329.0,0.49868900000000005,josie,0.27169784649585477
